Result,Timestamp
39.56666667,-0.066955566
39.6,0.935058594
39.63333333,1.265625
39.66666667,1.266601563
39.7,1.079101563
39.73333333,0.861328125
39.76666667,0.479492188
39.8,0.205200195
39.83333333,0.081848145
39.86666667,-0.05368042
39.9,-0.186157227
39.93333333,-0.347167969
